page_original_gsc,page_original_ga4,normalized_page_url,normalized_page_path,gsc_clicks,gsc_impressions,gsc_ctr,gsc_position,ga4_sessions,ga4_engaged_sessions,ga4_conversions,data_source_match_type
https://international-surrogacy.com/blog/why-are-women-so-mean-to-infertile-women,/blog/why-are-women-so-mean-to-infertile-women,https://international-surrogacy.com/blog/why-are-women-so-mean-to-infertile-women,/blog/why-are-women-so-mean-to-infertile-women,4.0,149.0,0.026845637583892617,9.21476510067114,4.0,3.0,0.0,path_match
https://international-surrogacy.com/surrogacy-single-men,/surrogacy-single-men,https://international-surrogacy.com/surrogacy-single-men,/surrogacy-single-men,4.0,630.0,0.006349206349206349,13.05079365079365,35.0,27.0,7.0,path_match
https://international-surrogacy.com/blog/baby-names-that-mean-love,/blog/baby-names-that-mean-love,https://international-surrogacy.com/blog/baby-names-that-mean-love,/blog/baby-names-that-mean-love,3.0,2182.0,0.001374885426214482,5.851054078826764,2.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/being-a-surrogate-for-a-family-member,/blog/being-a-surrogate-for-a-family-member,https://international-surrogacy.com/blog/being-a-surrogate-for-a-family-member,/blog/being-a-surrogate-for-a-family-member,3.0,1558.0,0.0019255455712451862,11.941591784338897,2.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/breastfeeding-and-surrogacy,/blog/breastfeeding-and-surrogacy,https://international-surrogacy.com/blog/breastfeeding-and-surrogacy,/blog/breastfeeding-and-surrogacy,3.0,781.0,0.0038412291933418692,8.138284250960307,4.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/love-letter-to-my-future-surrogate,/blog/love-letter-to-my-future-surrogate,https://international-surrogacy.com/blog/love-letter-to-my-future-surrogate,/blog/love-letter-to-my-future-surrogate,3.0,210.0,0.014285714285714285,9.047619047619047,1.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/lucy-liu-opens-up-about-her-journey-to-motherhood-via-a-surrogate,/blog/lucy-liu-opens-up-about-her-journey-to-motherhood-via-a-surrogate,https://international-surrogacy.com/blog/lucy-liu-opens-up-about-her-journey-to-motherhood-via-a-surrogate,/blog/lucy-liu-opens-up-about-her-journey-to-motherhood-via-a-surrogate,3.0,320.0,0.009375,5.60625,3.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/tamron-hall-shares,/blog/tamron-hall-shares,https://international-surrogacy.com/blog/tamron-hall-shares,/blog/tamron-hall-shares,3.0,220.0,0.013636363636363636,6.5590909090909095,3.0,2.0,0.0,path_match
https://international-surrogacy.com/calculator-page,/calculator-page,https://international-surrogacy.com/calculator-page,/calculator-page,3.0,1028.0,0.0029182879377431907,31.855058365758754,9.0,5.0,0.0,path_match
https://international-surrogacy.com/cost-of-surrogacy-in-ukraine,/cost-of-surrogacy-in-ukraine,https://international-surrogacy.com/cost-of-surrogacy-in-ukraine,/cost-of-surrogacy-in-ukraine,3.0,1874.0,0.0016008537886872999,14.510672358591249,17.0,2.0,0.0,path_match
https://international-surrogacy.com/success-stories,/success-stories,https://international-surrogacy.com/success-stories,/success-stories,3.0,218.0,0.013761467889908258,23.756880733944953,8.0,3.0,0.0,path_match
https://international-surrogacy.com/surrogacy,/surrogacy,https://international-surrogacy.com/surrogacy,/surrogacy,3.0,616.0,0.00487012987012987,12.154220779220779,11.0,3.0,0.0,path_match
https://international-surrogacy.com/best-surrogacy-agency-in-ukraine,/best-surrogacy-agency-in-ukraine,https://international-surrogacy.com/best-surrogacy-agency-in-ukraine,/best-surrogacy-agency-in-ukraine,2.0,396.0,0.005050505050505051,10.515151515151516,7.0,4.0,1.0,path_match
https://international-surrogacy.com/blog,/blog,https://international-surrogacy.com/blog,/blog,2.0,175.0,0.011428571428571429,21.834285714285713,24.0,12.0,1.0,path_match
https://international-surrogacy.com/blog/amy-smart-carter-oosterhouse,/blog/amy-smart-carter-oosterhouse,https://international-surrogacy.com/blog/amy-smart-carter-oosterhouse,/blog/amy-smart-carter-oosterhouse,2.0,701.0,0.0028530670470756064,5.417974322396576,2.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/artificial-activization-with-calcium-ionophore,/blog/artificial-activization-with-calcium-ionophore,https://international-surrogacy.com/blog/artificial-activization-with-calcium-ionophore,/blog/artificial-activization-with-calcium-ionophore,2.0,1379.0,0.0014503263234227702,7.881798404641044,14.0,10.0,0.0,path_match
https://international-surrogacy.com/blog/celebrity-housewife,/blog/celebrity-housewife,https://international-surrogacy.com/blog/celebrity-housewife,/blog/celebrity-housewife,2.0,1788.0,0.0011185682326621924,7.699105145413871,1.0,0.0,0.0,path_match
https://international-surrogacy.com/blog/do-surrogate-mothers-have-parental-rights,/blog/do-surrogate-mothers-have-parental-rights,https://international-surrogacy.com/blog/do-surrogate-mothers-have-parental-rights,/blog/do-surrogate-mothers-have-parental-rights,2.0,423.0,0.004728132387706856,26.314420803782507,2.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/embryo-transportation,/blog/embryo-transportation,https://international-surrogacy.com/blog/embryo-transportation,/blog/embryo-transportation,2.0,609.0,0.003284072249589491,17.95566502463054,3.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/fredrik-eklund,/blog/fredrik-eklund,https://international-surrogacy.com/blog/fredrik-eklund,/blog/fredrik-eklund,2.0,263.0,0.0076045627376425855,6.4638783269961975,3.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/infertility-after-abortion,,https://international-surrogacy.com/blog/infertility-after-abortion,/blog/infertility-after-abortion,2.0,1078.0,0.0018552875695732839,15.50834879406308,0.0,0.0,0.0,gsc_only
https://international-surrogacy.com/blog/kristen-wiig,/blog/kristen-wiig,https://international-surrogacy.com/blog/kristen-wiig,/blog/kristen-wiig,2.0,168.0,0.011904761904761904,4.309523809523809,8.0,2.0,0.0,path_match
https://international-surrogacy.com/blog/neil-patrick-harris,/blog/neil-patrick-harris,https://international-surrogacy.com/blog/neil-patrick-harris,/blog/neil-patrick-harris,2.0,226.0,0.008849557522123894,7.584070796460177,3.0,2.0,0.0,path_match
https://international-surrogacy.com/blog/nicole-kidman-and-keith-urban,/blog/nicole-kidman-and-keith-urban,https://international-surrogacy.com/blog/nicole-kidman-and-keith-urban,/blog/nicole-kidman-and-keith-urban,2.0,5613.0,0.0003563156957063959,3.605736682700873,32.0,23.0,0.0,path_match
https://international-surrogacy.com/blog/no-age-limits-for-intended-parents,,https://international-surrogacy.com/blog/no-age-limits-for-intended-parents,/blog/no-age-limits-for-intended-parents,2.0,82.0,0.024390243902439025,52.146341463414636,0.0,0.0,0.0,gsc_only
https://international-surrogacy.com/blog/ryan-murphy-become-a-father,/blog/ryan-murphy-become-a-father,https://international-surrogacy.com/blog/ryan-murphy-become-a-father,/blog/ryan-murphy-become-a-father,2.0,23.0,0.08695652173913043,6.6521739130434785,3.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/single-can-you-do-ivf,/blog/single-can-you-do-ivf,https://international-surrogacy.com/blog/single-can-you-do-ivf,/blog/single-can-you-do-ivf,2.0,55.0,0.03636363636363636,11.6,2.0,2.0,0.0,path_match
https://international-surrogacy.com/blog/top-5-tv-shows-exploring-surrogacy,/blog/top-5-tv-shows-exploring-surrogacy,https://international-surrogacy.com/blog/top-5-tv-shows-exploring-surrogacy,/blog/top-5-tv-shows-exploring-surrogacy,2.0,448.0,0.004464285714285714,5.705357142857143,5.0,2.0,0.0,path_match
https://international-surrogacy.com/blog/ukraine-surrogacy-cost-breakdown-2026,/blog/ukraine-surrogacy-cost-breakdown-2026,https://international-surrogacy.com/blog/ukraine-surrogacy-cost-breakdown-2026,/blog/ukraine-surrogacy-cost-breakdown-2026,2.0,3782.0,0.0005288207297726071,4.744315177154944,15.0,6.0,0.0,path_match
https://international-surrogacy.com/blog/ukraine-vs-georgia-surrogacy-exit-risks,/blog/ukraine-vs-georgia-surrogacy-exit-risks,https://international-surrogacy.com/blog/ukraine-vs-georgia-surrogacy-exit-risks,/blog/ukraine-vs-georgia-surrogacy-exit-risks,2.0,283.0,0.007067137809187279,6.678445229681979,12.0,3.0,0.0,path_match
https://international-surrogacy.com/blog/will-my-baby-look-like-me-using-donor-eggs,/blog/will-my-baby-look-like-me-using-donor-eggs,https://international-surrogacy.com/blog/will-my-baby-look-like-me-using-donor-eggs,/blog/will-my-baby-look-like-me-using-donor-eggs,2.0,1141.0,0.0017528483786152498,4.362839614373357,5.0,2.0,0.0,path_match
https://international-surrogacy.com/donor-database,/donor-database,https://international-surrogacy.com/donor-database,/donor-database,2.0,947.0,0.0021119324181626186,48.649419218585,6.0,1.0,0.0,path_match
https://international-surrogacy.com/surrogacy-boston,,https://international-surrogacy.com/surrogacy-boston,/surrogacy-boston,2.0,797.0,0.002509410288582183,33.86449184441656,0.0,0.0,0.0,gsc_only
https://international-surrogacy.com/us/surrogacy-law-in-ukraine,/us/surrogacy-law-in-ukraine,https://international-surrogacy.com/us/surrogacy-law-in-ukraine,/us/surrogacy-law-in-ukraine,2.0,570.0,0.0035087719298245615,17.53157894736842,8.0,5.0,0.0,path_match
https://international-surrogacy.com/blog/after-35-years,/blog/after-35-years,https://international-surrogacy.com/blog/after-35-years,/blog/after-35-years,1.0,4.0,0.25,5.5,2.0,0.0,0.0,path_match
https://international-surrogacy.com/blog/age-limits-for-surrogacy,/blog/age-limits-for-surrogacy,https://international-surrogacy.com/blog/age-limits-for-surrogacy,/blog/age-limits-for-surrogacy,1.0,543.0,0.001841620626151013,40.4548802946593,5.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/anderson-hays-cooper,/blog/anderson-hays-cooper,https://international-surrogacy.com/blog/anderson-hays-cooper,/blog/anderson-hays-cooper,1.0,159.0,0.006289308176100629,6.716981132075472,2.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/average-weight-and-growth-chart-for-babies-toddlers-and-kids,/blog/average-weight-and-growth-chart-for-babies-toddlers-and-kids,https://international-surrogacy.com/blog/average-weight-and-growth-chart-for-babies-toddlers-and-kids,/blog/average-weight-and-growth-chart-for-babies-toddlers-and-kids,1.0,3353.0,0.00029824038174768865,5.697882493289591,1.0,0.0,0.0,path_match
https://international-surrogacy.com/blog/babies-of-ukraine-s-once-booming,/blog/babies-of-ukraine-s-once-booming,https://international-surrogacy.com/blog/babies-of-ukraine-s-once-booming,/blog/babies-of-ukraine-s-once-booming,1.0,24.0,0.041666666666666664,8.0,1.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/blastocyst-grading-basics,/blog/blastocyst-grading-basics,https://international-surrogacy.com/blog/blastocyst-grading-basics,/blog/blastocyst-grading-basics,1.0,101.0,0.009900990099009901,51.95049504950495,3.0,2.0,0.0,path_match
https://international-surrogacy.com/blog/boosting-fertility-the-power-of-coq10-magnesium-oxide-maca-root-and-ashwagandha,/blog/boosting-fertility-the-power-of-coq10-magnesium-oxide-maca-root-and-ashwagandha,https://international-surrogacy.com/blog/boosting-fertility-the-power-of-coq10-magnesium-oxide-maca-root-and-ashwagandha,/blog/boosting-fertility-the-power-of-coq10-magnesium-oxide-maca-root-and-ashwagandha,1.0,364.0,0.0027472527472527475,4.085164835164836,1.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/embryo-glue,/blog/embryo-glue,https://international-surrogacy.com/blog/embryo-glue,/blog/embryo-glue,1.0,106.0,0.009433962264150943,5.80188679245283,1.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/ethical-considerations-in-surrogacy,/blog/ethical-considerations-in-surrogacy,https://international-surrogacy.com/blog/ethical-considerations-in-surrogacy,/blog/ethical-considerations-in-surrogacy,1.0,312.0,0.003205128205128205,43.90384615384615,5.0,3.0,0.0,path_match
https://international-surrogacy.com/blog/facts-about-surrogacy,/blog/facts-about-surrogacy,https://international-surrogacy.com/blog/facts-about-surrogacy,/blog/facts-about-surrogacy,1.0,17.0,0.058823529411764705,25.647058823529413,2.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/fertility-for-dummies,/blog/fertility-for-dummies,https://international-surrogacy.com/blog/fertility-for-dummies,/blog/fertility-for-dummies,1.0,8.0,0.125,7.875,1.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/from-angelina-jolie-to-neil-patrick-harris-celebrities-who-chose-surrogacy,/blog/from-angelina-jolie-to-neil-patrick-harris-celebrities-who-chose-surrogacy,https://international-surrogacy.com/blog/from-angelina-jolie-to-neil-patrick-harris-celebrities-who-chose-surrogacy,/blog/from-angelina-jolie-to-neil-patrick-harris-celebrities-who-chose-surrogacy,1.0,188.0,0.005319148936170213,6.425531914893617,3.0,2.0,0.0,path_match
https://international-surrogacy.com/blog/gender-selection-myths-science-and-you,/blog/gender-selection-myths-science-and-you,https://international-surrogacy.com/blog/gender-selection-myths-science-and-you,/blog/gender-selection-myths-science-and-you,1.0,1088.0,0.0009191176470588235,3.926470588235294,2.0,2.0,0.0,path_match
https://international-surrogacy.com/blog/her-body-my-baby,/blog/her-body-my-baby,https://international-surrogacy.com/blog/her-body-my-baby,/blog/her-body-my-baby,1.0,378.0,0.0026455026455026454,14.513227513227513,2.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/how-long-does-surrogacy-in-ukraine-take,/blog/how-long-does-surrogacy-in-ukraine-take,https://international-surrogacy.com/blog/how-long-does-surrogacy-in-ukraine-take,/blog/how-long-does-surrogacy-in-ukraine-take,1.0,151.0,0.006622516556291391,44.03973509933775,1.0,0.0,0.0,path_match
https://international-surrogacy.com/blog/how-much-are-egg-donors-paid-in-california,/blog/how-much-are-egg-donors-paid-in-california,https://international-surrogacy.com/blog/how-much-are-egg-donors-paid-in-california,/blog/how-much-are-egg-donors-paid-in-california,1.0,2701.0,0.00037023324694557573,62.072935949648276,1.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/i-found-a-surrogate,,https://international-surrogacy.com/blog/i-found-a-surrogate,/blog/i-found-a-surrogate,1.0,25.0,0.04,19.84,0.0,0.0,0.0,gsc_only
https://international-surrogacy.com/blog/karyotype-test,,https://international-surrogacy.com/blog/karyotype-test,/blog/karyotype-test,1.0,1100.0,0.0009090909090909091,11.087272727272728,0.0,0.0,0.0,gsc_only
https://international-surrogacy.com/blog/michelle-buteau,/blog/michelle-buteau,https://international-surrogacy.com/blog/michelle-buteau,/blog/michelle-buteau,1.0,255.0,0.00392156862745098,9.250980392156864,8.0,3.0,0.0,path_match
https://international-surrogacy.com/blog/nj-couple,,https://international-surrogacy.com/blog/nj-couple,/blog/nj-couple,1.0,4.0,0.25,3.0,0.0,0.0,0.0,gsc_only
https://international-surrogacy.com/blog/pgd-vs-ngs-the-importance-and-superiority-of-next-generation-sequencing-in-ivf,/blog/pgd-vs-ngs-the-importance-and-superiority-of-next-generation-sequencing-in-ivf,https://international-surrogacy.com/blog/pgd-vs-ngs-the-importance-and-superiority-of-next-generation-sequencing-in-ivf,/blog/pgd-vs-ngs-the-importance-and-superiority-of-next-generation-sequencing-in-ivf,1.0,42.0,0.023809523809523808,12.047619047619047,3.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/pronuclear-transfer,/blog/pronuclear-transfer,https://international-surrogacy.com/blog/pronuclear-transfer,/blog/pronuclear-transfer,1.0,48.0,0.020833333333333332,7.458333333333333,2.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/shayne-lamas,/blog/shayne-lamas,https://international-surrogacy.com/blog/shayne-lamas,/blog/shayne-lamas,1.0,57.0,0.017543859649122806,9.0,1.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/sperm-microchipping,/blog/sperm-microchipping,https://international-surrogacy.com/blog/sperm-microchipping,/blog/sperm-microchipping,1.0,10.0,0.1,7.7,1.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/surrogacy-for-uterine-factor-infertility,/blog/surrogacy-for-uterine-factor-infertility,https://international-surrogacy.com/blog/surrogacy-for-uterine-factor-infertility,/blog/surrogacy-for-uterine-factor-infertility,1.0,203.0,0.0049261083743842365,7.83743842364532,13.0,3.0,0.0,path_match
https://international-surrogacy.com/blog/surrogacy-fraud-in-kenya,/blog/surrogacy-fraud-in-kenya,https://international-surrogacy.com/blog/surrogacy-fraud-in-kenya,/blog/surrogacy-fraud-in-kenya,1.0,34.0,0.029411764705882353,5.176470588235294,1.0,0.0,0.0,path_match
https://international-surrogacy.com/blog/surrogacy-in-the-united-states-vs-ukraine-a-comparison,/blog/surrogacy-in-the-united-states-vs-ukraine-a-comparison,https://international-surrogacy.com/blog/surrogacy-in-the-united-states-vs-ukraine-a-comparison,/blog/surrogacy-in-the-united-states-vs-ukraine-a-comparison,1.0,201.0,0.004975124378109453,33.960199004975124,2.0,2.0,0.0,path_match
https://international-surrogacy.com/blog/surrogate-carries-quadruplets,/blog/surrogate-carries-quadruplets,https://international-surrogacy.com/blog/surrogate-carries-quadruplets,/blog/surrogate-carries-quadruplets,1.0,26.0,0.038461538461538464,12.076923076923077,1.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/susan-kersch-kibler,/blog/susan-kersch-kibler,https://international-surrogacy.com/blog/susan-kersch-kibler,/blog/susan-kersch-kibler,1.0,19.0,0.05263157894736842,9.842105263157896,2.0,0.0,0.0,path_match
https://international-surrogacy.com/blog/tax-implications,/blog/tax-implications,https://international-surrogacy.com/blog/tax-implications,/blog/tax-implications,1.0,184.0,0.005434782608695652,11.429347826086957,1.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/the-growing-popularity-of-surrogacy,/blog/the-growing-popularity-of-surrogacy,https://international-surrogacy.com/blog/the-growing-popularity-of-surrogacy,/blog/the-growing-popularity-of-surrogacy,1.0,16.0,0.0625,9.3125,1.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/the-hidden-costs-of-surrogacy,/blog/the-hidden-costs-of-surrogacy?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEekA1YWXeJocHLsyBMvUJrVaNU2zUm10lUXgWa3iOIeqIznNu-mp0scw0xzac_aem_0lLSm8dmNegY7TDHZ2PSMw,https://international-surrogacy.com/blog/the-hidden-costs-of-surrogacy,/blog/the-hidden-costs-of-surrogacy,1.0,474.0,0.002109704641350211,10.09071729957806,3.0,2.0,0.0,path_match
https://international-surrogacy.com/blog/the-history-of-surrogacy-from-ancient-times-to-modern-practices,/blog/the-history-of-surrogacy-from-ancient-times-to-modern-practices,https://international-surrogacy.com/blog/the-history-of-surrogacy-from-ancient-times-to-modern-practices,/blog/the-history-of-surrogacy-from-ancient-times-to-modern-practices,1.0,449.0,0.0022271714922048997,19.151447661469934,7.0,3.0,0.0,path_match
https://international-surrogacy.com/blog/truth-and-confusion-behind-success-rates,/blog/truth-and-confusion-behind-success-rates,https://international-surrogacy.com/blog/truth-and-confusion-behind-success-rates,/blog/truth-and-confusion-behind-success-rates,1.0,62.0,0.016129032258064516,58.83870967741935,1.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/ukrainian-surrogacy-avoiding-fraud,/blog/ukrainian-surrogacy-avoiding-fraud,https://international-surrogacy.com/blog/ukrainian-surrogacy-avoiding-fraud,/blog/ukrainian-surrogacy-avoiding-fraud,1.0,182.0,0.005494505494505495,45.043956043956044,1.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/when-to-stop-ivf-and-consider-surrogacy,/blog/when-to-stop-ivf-and-consider-surrogacy,https://international-surrogacy.com/blog/when-to-stop-ivf-and-consider-surrogacy,/blog/when-to-stop-ivf-and-consider-surrogacy,1.0,115.0,0.008695652173913044,8.947826086956521,11.0,4.0,0.0,path_match
https://international-surrogacy.com/blog/who-is-surrogate-mother,/blog/who-is-surrogate-mother,https://international-surrogacy.com/blog/who-is-surrogate-mother,/blog/who-is-surrogate-mother,1.0,3379.0,0.0002959455460195324,38.048239124001185,2.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/zach-giford-and-kiele-sanchez,/blog/zach-giford-and-kiele-sanchez,https://international-surrogacy.com/blog/zach-giford-and-kiele-sanchez,/blog/zach-giford-and-kiele-sanchez,1.0,180.0,0.005555555555555556,6.127777777777778,1.0,0.0,0.0,path_match
https://international-surrogacy.com/faq,/faq,https://international-surrogacy.com/faq,/faq,1.0,428.0,0.002336448598130841,11.661214953271028,3.0,0.0,0.0,path_match
https://international-surrogacy.com/success-stories/testimonials,/success-stories/testimonials,https://international-surrogacy.com/success-stories/testimonials,/success-stories/testimonials,1.0,218.0,0.0045871559633027525,7.8119266055045875,4.0,1.0,0.0,path_match
https://international-surrogacy.com/surrogacy-in-lviv,/surrogacy-in-lviv,https://international-surrogacy.com/surrogacy-in-lviv,/surrogacy-in-lviv,1.0,151.0,0.006622516556291391,4.5364238410596025,3.0,2.0,1.0,path_match
https://international-surrogacy.com/surrogacy-ukraine-price,/surrogacy-ukraine-price,https://international-surrogacy.com/surrogacy-ukraine-price,/surrogacy-ukraine-price,1.0,430.0,0.002325581395348837,21.56279069767442,6.0,1.0,0.0,path_match
https://international-surrogacy.com/25-video-what-parents/108-2,,https://international-surrogacy.com/25-video-what-parents/108-2,/25-video-what-parents/108-2,0.0,2.0,0.0,8.0,0.0,0.0,0.0,gsc_only
https://international-surrogacy.com/blog/06-24-27-19,,https://international-surrogacy.com/blog/06-24-27-19,/blog/06-24-27-19,0.0,2.0,0.0,8.0,0.0,0.0,0.0,gsc_only
https://international-surrogacy.com/blog/10-common-questions-about-egg-donation,,https://international-surrogacy.com/blog/10-common-questions-about-egg-donation,/blog/10-common-questions-about-egg-donation,0.0,17.0,0.0,11.470588235294118,0.0,0.0,0.0,gsc_only
