page_original_gsc,page_original_ga4,normalized_page_url,normalized_page_path,gsc_clicks,gsc_impressions,gsc_ctr,gsc_position,ga4_sessions,ga4_engaged_sessions,ga4_conversions,data_source_match_type
https://international-surrogacy.com/blog/why-are-women-so-mean-to-infertile-women,/blog/why-are-women-so-mean-to-infertile-women,https://international-surrogacy.com/blog/why-are-women-so-mean-to-infertile-women,/blog/why-are-women-so-mean-to-infertile-women,45.0,2380.0,0.018907563025210083,24.90714285714286,41.0,27.0,0.0,path_match
https://international-surrogacy.com/blog/nicole-kidman-and-keith-urban,/blog/nicole-kidman-and-keith-urban,https://international-surrogacy.com/blog/nicole-kidman-and-keith-urban,/blog/nicole-kidman-and-keith-urban,35.0,24361.0,0.0014367226304338903,4.782644390624359,302.0,232.0,0.0,path_match
https://international-surrogacy.com/blog/amy-smart-carter-oosterhouse,/blog/amy-smart-carter-oosterhouse,https://international-surrogacy.com/blog/amy-smart-carter-oosterhouse,/blog/amy-smart-carter-oosterhouse,34.0,9740.0,0.003490759753593429,6.690041067761807,61.0,31.0,0.0,path_match
https://international-surrogacy.com/calculator-page,/calculator-page,https://international-surrogacy.com/calculator-page,/calculator-page,32.0,70822.0,0.00045183699980232134,66.80686792239699,104.0,43.0,2.0,path_match
https://international-surrogacy.com/surrogacy-in-lviv,/surrogacy-in-lviv,https://international-surrogacy.com/surrogacy-in-lviv,/surrogacy-in-lviv,32.0,862.0,0.037122969837587005,10.510440835266822,65.0,45.0,4.0,path_match
https://international-surrogacy.com/blog/love-letter-to-my-future-surrogate,/blog/love-letter-to-my-future-surrogate,https://international-surrogacy.com/blog/love-letter-to-my-future-surrogate,/blog/love-letter-to-my-future-surrogate,29.0,2217.0,0.013080739738385205,32.64411366711772,29.0,19.0,0.0,path_match
https://international-surrogacy.com/blog/zach-giford-and-kiele-sanchez,/blog/zach-giford-and-kiele-sanchez,https://international-surrogacy.com/blog/zach-giford-and-kiele-sanchez,/blog/zach-giford-and-kiele-sanchez,29.0,3886.0,0.007462686567164179,15.690427174472465,49.0,21.0,0.0,path_match
https://international-surrogacy.com/blog/michelle-buteau-encouraged-surrogacy,/blog/michelle-buteau-encouraged-surrogacy,https://international-surrogacy.com/blog/michelle-buteau-encouraged-surrogacy,/blog/michelle-buteau-encouraged-surrogacy,28.0,6671.0,0.004197271773347324,5.309848598411032,42.0,24.0,0.0,path_match
https://international-surrogacy.com/blog/parenthood-for-ricky-martin,/blog/parenthood-for-ricky-martin,https://international-surrogacy.com/blog/parenthood-for-ricky-martin,/blog/parenthood-for-ricky-martin,28.0,6018.0,0.004652708541043536,9.765204386839482,24.0,15.0,0.0,path_match
https://international-surrogacy.com/blog/tamron-hall-shares,/blog/tamron-hall-shares,https://international-surrogacy.com/blog/tamron-hall-shares,/blog/tamron-hall-shares,26.0,2424.0,0.010726072607260726,8.859323432343235,32.0,23.0,0.0,path_match
