page_original_gsc,page_original_ga4,normalized_page_url,normalized_page_path,gsc_clicks,gsc_impressions,gsc_ctr,gsc_position,ga4_sessions,ga4_engaged_sessions,ga4_conversions,data_source_match_type
https://international-surrogacy.com/blog/cheapest-surrogacy-in-usa,/blog/cheapest-surrogacy-in-usa,https://international-surrogacy.com/blog/cheapest-surrogacy-in-usa,/blog/cheapest-surrogacy-in-usa,5.0,1467.0,0.0034083162917518746,13.753919563735515,7.0,5.0,0.0,path_match
https://international-surrogacy.com/blog/michelle-buteau-encouraged-surrogacy,/blog/michelle-buteau-encouraged-surrogacy,https://international-surrogacy.com/blog/michelle-buteau-encouraged-surrogacy,/blog/michelle-buteau-encouraged-surrogacy,5.0,316.0,0.015822784810126583,4.1455696202531644,6.0,5.0,0.0,path_match
https://international-surrogacy.com/blog/neil-patrick-harris,/blog/neil-patrick-harris,https://international-surrogacy.com/blog/neil-patrick-harris,/blog/neil-patrick-harris,5.0,302.0,0.016556291390728478,5.3907284768211925,4.0,4.0,0.0,path_match
https://international-surrogacy.com/us,/us,https://international-surrogacy.com/us,/us,5.0,1154.0,0.004332755632582322,20.898613518197575,24.0,10.0,1.0,path_match
https://international-surrogacy.com/blog/ellen-kathleen-pompeo,/blog/ellen-kathleen-pompeo,https://international-surrogacy.com/blog/ellen-kathleen-pompeo,/blog/ellen-kathleen-pompeo,4.0,1341.0,0.002982848620432513,6.27069351230425,9.0,8.0,0.0,path_match
https://international-surrogacy.com/blog/the-history-of-surrogacy-from-ancient-times-to-modern-practices,/blog/the-history-of-surrogacy-from-ancient-times-to-modern-practices,https://international-surrogacy.com/blog/the-history-of-surrogacy-from-ancient-times-to-modern-practices,/blog/the-history-of-surrogacy-from-ancient-times-to-modern-practices,4.0,553.0,0.007233273056057866,15.52983725135624,2.0,0.0,0.0,path_match
https://international-surrogacy.com/blog/top-5-tv-shows-exploring-surrogacy,/blog/top-5-tv-shows-exploring-surrogacy,https://international-surrogacy.com/blog/top-5-tv-shows-exploring-surrogacy,/blog/top-5-tv-shows-exploring-surrogacy,4.0,697.0,0.005738880918220947,6.395982783357245,3.0,1.0,0.0,path_match
https://international-surrogacy.com/surrogacy-in-lviv,,https://international-surrogacy.com/surrogacy-in-lviv,/surrogacy-in-lviv,4.0,126.0,0.031746031746031744,16.492063492063494,0.0,0.0,0.0,gsc_only
https://international-surrogacy.com/blog/28-celebrities,/blog/28-celebrities,https://international-surrogacy.com/blog/28-celebrities,/blog/28-celebrities,3.0,1672.0,0.0017942583732057417,10.25299043062201,2.0,0.0,0.0,path_match
https://international-surrogacy.com/blog/artificial-activization-with-calcium-ionophore,/blog/artificial-activization-with-calcium-ionophore,https://international-surrogacy.com/blog/artificial-activization-with-calcium-ionophore,/blog/artificial-activization-with-calcium-ionophore,3.0,1608.0,0.0018656716417910447,7.812810945273632,7.0,5.0,0.0,path_match
https://international-surrogacy.com/blog/average-weight-and-growth-chart-for-babies-toddlers-and-kids,/blog/average-weight-and-growth-chart-for-babies-toddlers-and-kids,https://international-surrogacy.com/blog/average-weight-and-growth-chart-for-babies-toddlers-and-kids,/blog/average-weight-and-growth-chart-for-babies-toddlers-and-kids,3.0,4397.0,0.0006822833750284285,6.49351830793723,4.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/baby-names-that-mean-love,/blog/baby-names-that-mean-love,https://international-surrogacy.com/blog/baby-names-that-mean-love,/blog/baby-names-that-mean-love,3.0,2670.0,0.0011235955056179776,7.926217228464419,1.0,0.0,0.0,path_match
https://international-surrogacy.com/blog/being-a-surrogate-for-a-family-member,/blog/being-a-surrogate-for-a-family-member,https://international-surrogacy.com/blog/being-a-surrogate-for-a-family-member,/blog/being-a-surrogate-for-a-family-member,3.0,1903.0,0.0015764582238570678,13.95691014188124,5.0,2.0,0.0,path_match
https://international-surrogacy.com/blog/guaranteed-surrogacy-programs,/blog/guaranteed-surrogacy-programs,https://international-surrogacy.com/blog/guaranteed-surrogacy-programs,/blog/guaranteed-surrogacy-programs,3.0,456.0,0.006578947368421052,11.144736842105264,12.0,2.0,0.0,path_match
https://international-surrogacy.com/blog/jimmy-fallon,/blog/jimmy-fallon,https://international-surrogacy.com/blog/jimmy-fallon,/blog/jimmy-fallon,3.0,990.0,0.0030303030303030303,3.2515151515151515,4.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/katie-lee-and-ryan-biegel,/blog/katie-lee-and-ryan-biegel,https://international-surrogacy.com/blog/katie-lee-and-ryan-biegel,/blog/katie-lee-and-ryan-biegel,3.0,187.0,0.016042780748663103,10.60427807486631,3.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/robbie-williams,/blog/robbie-williams,https://international-surrogacy.com/blog/robbie-williams,/blog/robbie-williams,3.0,347.0,0.008645533141210375,7.512968299711815,5.0,2.0,0.0,path_match
https://international-surrogacy.com/blog/where-is-surrogacy-legal-in-europe,/blog/where-is-surrogacy-legal-in-europe,https://international-surrogacy.com/blog/where-is-surrogacy-legal-in-europe,/blog/where-is-surrogacy-legal-in-europe,3.0,839.0,0.003575685339690107,18.115613825983313,6.0,4.0,0.0,path_match
